"race_id","driver_id","team","teamcolor","enginemanufacturer","gridposition","status","resultposition","completedlaps","speedtrap"
"97","4","HaasF1Team","#F0D787","Ferrari","12","DQ","20","56","331.8"
"97","5","McLaren","#FF8700","Renault","13","DNF","18","1","268"
"97","41","Williams","#192c4e","Mercedes","14","F","13","55","325.8"
"97","36","Williams","#192c4e","Mercedes","15","F","14","54","315.4"
"97","19","Sauber","#9B0000","Ferrari","16","F","10","55","330.5"
"97","33","McLaren","#FF8700","Renault","17","F","11","55","326.4"
"97","27","RedBull","#1E41FF","Renault","18","F","2","56","332.5"
"97","38","ToroRosso","#469BFF","Honda","19","F","12","55","330.7"
"97","39","ToroRosso","#469BFF","Honda","20","F","9","55","316.5"
"98","2","RedBull","#1E41FF","Renault","1","DNF","17","61","352.5"
"98","27","RedBull","#1E41FF","Renault","2","F","1","71","350.7"
"98","1","Mercedes","#00D2BE","Mercedes","3","F","4","71","358"
"98","12","Ferrari","#DC0000","Ferrari","4","F","2","71","360.1"
"98","15","Mercedes","#00D2BE","Mercedes","5","F","5","70","343.5"
"98","11","Ferrari","#DC0000","Ferrari","6","F","3","71","362.6"
"98","7","Renault","#FFF500","Renault","7","F","6","69","347"
"98","25","Renault","#FFF500","Renault","8","DNF","19","28","346"
"98","40","Sauber","#9B0000","Ferrari","9","F","7","69","360"
"98","19","Sauber","#9B0000","Ferrari","10","F","9","69","356"
"98","34","ForceIndia","#F596C8","Mercedes","11","F","11","69","364.9"
"98","5","McLaren","#FF8700","Renault","12","DNF","20","3","332.6"
"98","16","ForceIndia","#F596C8","Mercedes","13","DNF","18","38","360.6"
"98","39","ToroRosso","#469BFF","Honda","14","F","14","69","347.6"
"98","33","McLaren","#FF8700","Renault","15","F","8","69","354.2"
"98","4","HaasF1Team","#F0D787","Ferrari","16","F","15","69","359.1"
"98","36","Williams","#192c4e","Mercedes","17","F","12","69","356.5"
"98","22","HaasF1Team","#F0D787","Ferrari","18","F","16","68","360.7"
"98","41","Williams","#192c4e","Mercedes","19","F","13","69","359.8"
"98","38","ToroRosso","#469BFF","Honda","20","F","10","69","360.3"
"99","1","Mercedes","#00D2BE","Mercedes","1","F","1","71","313"
"99","12","Ferrari","#DC0000","Ferrari","2","F","6","71","329.1"
"99","15","Mercedes","#00D2BE","Mercedes","3","F","5","71","323.2"
"99","11","Ferrari","#DC0000","Ferrari","4","F","3","71","330.9"
"99","27","RedBull","#1E41FF","Renault","5","F","2","71","330.3"
"99","19","Sauber","#9B0000","Ferrari","6","DNF","20","20","312.1"
"99","40","Sauber","#9B0000","Ferrari","7","F","7","71","319.7"
"99","22","HaasF1Team","#F0D787","Ferrari","8","F","8","71","316.1"
"99","38","ToroRosso","#469BFF","Honda","9","F","13","70","307"
"99","4","HaasF1Team","#F0D787","Ferrari","10","F","9","71","324.7"
"99","2","RedBull","#1E41FF","Renault","11","F","4","71","337.2"
"99","16","ForceIndia","#F596C8","Mercedes","12","F","10","70","327.7"
"99","7","Renault","#FFF500","Renault","13","DNF","19","32","317"
"99","41","Williams","#192c4e","Mercedes","14","F","16","69","315"
"99","25","Renault","#FFF500","Renault","15","F","12","70","336.6"
"99","39","ToroRosso","#469BFF","Honda","16","F","11","70","315.7"
"99","5","McLaren","#FF8700","Renault","17","F","17","69","322.3"
"99","34","ForceIndia","#F596C8","Mercedes","18","F","15","70","334.7"
"99","36","Williams","#192c4e","Mercedes","19","F","18","69","316.6"
"99","33","McLaren","#FF8700","Renault","20","F","14","70","333.2"
"100","1","Mercedes","#00D2BE","Mercedes","1","F","1","55","323.7"
"100","15","Mercedes","#00D2BE","Mercedes","2","F","5","55","327.6"
"100","12","Ferrari","#DC0000","Ferrari","3","F","2","55","338.7"
"100","11","Ferrari","#DC0000","Ferrari","4","DNF","19","6","308.8"
"100","2","RedBull","#1E41FF","Renault","5","F","4","55","325.3"
"100","27","RedBull","#1E41FF","Renault","6","F","3","55","324.3"
"100","22","HaasF1Team","#F0D787","Ferrari","7","F","9","54","336.4"
"100","40","Sauber","#9B0000","Ferrari","8","F","7","55","332.4"
"100","34","ForceIndia","#F596C8","Mercedes","9","DNF","17","44","333.8"
"100","7","Renault","#FFF500","Renault","10","DNF","20","0","316.8"
"100","25","Renault","#FFF500","Renault","11","F","6","55","331.8"
"100","19","Sauber","#9B0000","Ferrari","12","DNF","18","24","322.6"
"100","4","HaasF1Team","#F0D787","Ferrari","13","F","10","54","319.9"
"100","16","ForceIndia","#F596C8","Mercedes","14","F","8","55","337"
"100","5","McLaren","#FF8700","Renault","15","F","11","54","331.3"
"100","39","ToroRosso","#469BFF","Honda","16","F","12","54","316.1"
"100","38","ToroRosso","#469BFF","Honda","17","DNF","16","46","332.8"
"100","33","McLaren","#FF8700","Renault","18","F","14","54","320.2"
"100","41","Williams","#192c4e","Mercedes","19","F","15","54","316.2"
"100","36","Williams","#192c4e","Mercedes","20","F","13","54","326.3"
"101","1","Mercedes","#00D2BE","Mercedes","1","F","2","58","309.3"
"101","15","Mercedes","#00D2BE","Mercedes","2","F","1","58","311.3"
"101","12","Ferrari","#DC0000","Ferrari","3","F","4","58","303.7"
"101","27","RedBull","#1E41FF","Honda","4","F","3","58","319.9"
"101","40","Ferrari","#DC0000","Ferrari","5","F","5","58","297.4"
"101","22","HaasF1Team","#F0D787","Ferrari","6","DNF","18","29","310.2"
"101","4","HaasF1Team","#F0D787","Ferrari","7","F","6","58","291.8"
"101","42","McLaren","#FF8700","Renault","8","F","12","57","313.5"
"101","11","AlfaRomeo","#9B0000","Ferrari","9","F","8","57","314.6"
"101","16","RacingPoint","#F596C8","Mercedes","10","F","13","57","318.4"
"101","7","Renault","#FFF500","Renault","11","F","7","57","318"
"101","2","Renault","#FFF500","Renault","12","DNF","19","28","307.4"
"101","43","ToroRosso","#469BFF","Honda","13","F","14","57","312.6"
"101","35","AlfaRomeo","#9B0000","Ferrari","14","F","15","57","299.9"
"101","8","ToroRosso","#469BFF","Honda","15","F","10","57","319.8"
"101","36","RacingPoint","#F596C8","Mercedes","16","F","9","57","319.8"
"101","38","RedBull","#1E41FF","Honda","17","F","11","57","321.9"
"101","25","McLaren","#FF8700","Renault","18","DNF","20","9","312.5"
"101","44","Williams","#192c4e","Mercedes","19","F","16","56","309.8"
"101","45","Williams","#192c4e","Mercedes","20","F","17","55","308.3"
"102","40","Ferrari","#DC0000","Ferrari","1","F","3","57","329.2"
"102","12","Ferrari","#DC0000","Ferrari","2","F","5","57","331.5"
"102","1","Mercedes","#00D2BE","Mercedes","3","F","1","57","330.3"
"102","15","Mercedes","#00D2BE","Mercedes","4","F","2","57","325"
"102","27","RedBull","#1E41FF","Honda","5","F","4","57","316.2"
"102","4","HaasF1Team","#F0D787","Ferrari","6","F","13","56","318.7"
"102","25","McLaren","#FF8700","Renault","7","DNF","19","53","331.7"
"102","11","AlfaRomeo","#9B0000","Ferrari","8","F","7","57","332.3"
"102","42","McLaren","#FF8700","Renault","9","F","6","57","331.5"
"102","2","Renault","#FFF500","Renault","10","DNF","18","53","332.5"
"102","22","HaasF1Team","#F0D787","Ferrari","11","DNF","20","16","294.1"
"102","43","ToroRosso","#469BFF","Honda","12","F","9","57","340.4"
"102","38","RedBull","#1E41FF","Honda","13","F","8","57","329.9"
"102","16","RacingPoint","#F596C8","Mercedes","14","F","10","57","338.9"
"102","8","ToroRosso","#469BFF","Honda","15","F","12","56","330"
"102","35","AlfaRomeo","#9B0000","Ferrari","16","F","11","57","325.2"
"102","7","Renault","#FFF500","Renault","17","DNF","17","53","333"
"102","36","RacingPoint","#F596C8","Mercedes","18","F","14","56","333.2"
"102","44","Williams","#192c4e","Mercedes","19","F","15","56","327"
"102","45","Williams","#192c4e","Mercedes","20","F","16","55","324.8"
"103","15","Mercedes","#00D2BE","Mercedes","1","F","2","56","331.4"
"103","1","Mercedes","#00D2BE","Mercedes","2","F","1","56","321.3"
"103","12","Ferrari","#DC0000","Ferrari","3","F","3","56","328"
"103","40","Ferrari","#DC0000","Ferrari","4","F","5","56","325.6"
"103","27","RedBull","#1E41FF","Honda","5","F","4","56","326.6"
"103","38","RedBull","#1E41FF","Honda","6","F","6","56","322.6"
"103","2","Renault","#FFF500","Renault","7","F","7","55","300.9"
"103","7","Renault","#FFF500","Renault","8","DNF","20","16","336.6"
"103","4","HaasF1Team","#F0D787","Ferrari","9","F","13","55","337.5"
"103","22","HaasF1Team","#F0D787","Ferrari","10","F","11","55","327.6"
"103","8","ToroRosso","#469BFF","Honda","11","DNF","19","41","334"
"103","16","RacingPoint","#F596C8","Mercedes","12","F","8","55","320.4"
"103","11","AlfaRomeo","#9B0000","Ferrari","13","F","9","55","332.5"
"103","25","McLaren","#FF8700","Renault","14","F","14","55","325.4"
"103","42","McLaren","#FF8700","Renault","15","DNF","18","50","330"
"103","36","RacingPoint","#F596C8","Mercedes","16","F","12","55","331"
"103","44","Williams","#192c4e","Mercedes","17","F","16","54","323.7"
"103","45","Williams","#192c4e","Mercedes","18","F","17","54","317.1"
"103","35","AlfaRomeo","#9B0000","Ferrari","19","F","15","55","327.3"
"103","43","ToroRosso","#469BFF","Honda","20","F","10","55","338.4"
"104","15","Mercedes","#00D2BE","Mercedes","1","F","1","51","322.1"
"104","1","Mercedes","#00D2BE","Mercedes","2","F","2","51","322.6"
"104","12","Ferrari","#DC0000","Ferrari","3","F","3","51","320.7"
"104","27","RedBull","#1E41FF","Honda","4","F","4","51","329.2"
"104","16","RacingPoint","#F596C8","Mercedes","5","F","6","51","324.4"
"104","8","ToroRosso","#469BFF","Honda","6","DNF","19","33","327.6"
"104","42","McLaren","#FF8700","Renault","7","F","8","51","321.6"
"104","40","Ferrari","#DC0000","Ferrari","8","F","5","51","325.8"
"104","25","McLaren","#FF8700","Renault","9","F","7","51","325.4"
"104","2","Renault","#FFF500","Renault","10","DNF","20","31","322.7"
"104","43","ToroRosso","#469BFF","Honda","11","F","11","50","327.9"
"104","4","HaasF1Team","#F0D787","Ferrari","12","F","13","50","327.3"
"104","36","RacingPoint","#F596C8","Mercedes","13","F","9","51","331"
"104","22","HaasF1Team","#F0D787","Ferrari","14","DNF","18","38","324.7"
"104","7","Renault","#FFF500","Renault","15","F","14","50","324.8"
"104","44","Williams","#192c4e","Mercedes","16","F","15","49","320"
"104","35","AlfaRomeo","#9B0000","Ferrari","17","F","12","50","327.6"
"104","11","AlfaRomeo","#9B0000","Ferrari","18","F","10","50","327"
"104","45","Williams","#192c4e","Mercedes","19","F","16","49","318.9"
"104","38","RedBull","#1E41FF","Honda","20","DNF","17","38","330.1"
"105","15","Mercedes","#00D2BE","Mercedes","1","F","2","66","329.6"
"105","1","Mercedes","#00D2BE","Mercedes","2","F","1","66","329.1"
"105","12","Ferrari","#DC0000","Ferrari","3","F","4","66","338.1"
"105","27","RedBull","#1E41FF","Honda","4","F","3","66","321"
"105","40","Ferrari","#DC0000","Ferrari","5","F","5","66","336.1"
"105","38","RedBull","#1E41FF","Honda","6","F","6","66","318.1"
"105","22","HaasF1Team","#F0D787","Ferrari","7","F","10","66","326.2"
"105","4","HaasF1Team","#F0D787","Ferrari","8","F","7","66","330.8"
"105","8","ToroRosso","#469BFF","Honda","9","F","9","66","337.3"
"105","42","McLaren","#FF8700","Renault","10","DNF","20","44","338.2"
"105","43","ToroRosso","#469BFF","Honda","11","F","11","66","338.1"
"105","25","McLaren","#FF8700","Renault","12","F","8","66","334.1"
"105","2","Renault","#FFF500","Renault","13","F","12","66","338.2"
"105","11","AlfaRomeo","#9B0000","Ferrari","14","F","14","66","337.7"
"105","16","RacingPoint","#F596C8","Mercedes","15","F","15","66","322.7"
"105","36","RacingPoint","#F596C8","Mercedes","16","DNF","19","44","329.7"
"105","45","Williams","#192c4e","Mercedes","17","F","18","65","332.2"
"105","35","AlfaRomeo","#9B0000","Ferrari","18","F","16","66","335.6"
"105","44","Williams","#192c4e","Mercedes","19","F","17","65","325.8"
"105","7","Renault","#FFF500","Renault","20","F","13","66","333.8"
"106","1","Mercedes","#00D2BE","Mercedes","1","F","1","78","288.4"
"106","15","Mercedes","#00D2BE","Mercedes","2","F","3","78","287"
"106","27","RedBull","#1E41FF","Honda","3","F","4","78","288.4"
"106","12","Ferrari","#DC0000","Ferrari","4","F","2","78","290.9"
"106","4","HaasF1Team","#F0D787","Ferrari","5","F","12","77","285.4"
"106","2","Renault","#FFF500","Renault","6","F","9","78","283.1"
"106","8","ToroRosso","#469BFF","Honda","7","F","7","78","287.3"
"106","38","RedBull","#1E41FF","Honda","8","F","5","78","280"
"106","25","McLaren","#FF8700","Renault","9","F","6","78","287.9"
"106","43","ToroRosso","#469BFF","Honda","10","F","8","78","288.6"
"106","7","Renault","#FFF500","Renault","11","F","14","77","285.1"
"106","42","McLaren","#FF8700","Renault","12","F","11","78","289"
"106","22","HaasF1Team","#F0D787","Ferrari","13","F","10","78","282.8"
"106","11","AlfaRomeo","#9B0000","Ferrari","14","F","17","77","287.6"
"106","40","Ferrari","#DC0000","Ferrari","15","DNF","20","16","290.4"
"106","16","RacingPoint","#F596C8","Mercedes","16","F","13","77","291.9"
"106","36","RacingPoint","#F596C8","Mercedes","17","F","16","77","291"
"106","35","AlfaRomeo","#9B0000","Ferrari","18","F","19","76","290.1"
"106","44","Williams","#192c4e","Mercedes","19","F","15","77","284.4"
"106","45","Williams","#192c4e","Mercedes","20","F","18","77","288"
"107","12","Ferrari","#DC0000","Ferrari","1","F","2","70","324.5"
"107","1","Mercedes","#00D2BE","Mercedes","2","F","1","70","329.3"
"107","40","Ferrari","#DC0000","Ferrari","3","F","3","70","328"
"107","2","Renault","#FFF500","Renault","4","F","6","69","333"
"107","38","RedBull","#1E41FF","Honda","5","F","8","69","332.4"
"107","15","Mercedes","#00D2BE","Mercedes","6","F","4","70","331"
"107","7","Renault","#FFF500","Renault","7","F","7","69","327.5"
"107","42","McLaren","#FF8700","Renault","8","DNF","20","8","314.4"
"107","27","RedBull","#1E41FF","Honda","9","F","5","70","331.5"
"107","8","ToroRosso","#469BFF","Honda","10","F","10","69","329.7"
"107","25","McLaren","#FF8700","Renault","11","F","11","69","332.4"
"107","35","AlfaRomeo","#9B0000","Ferrari","12","F","13","69","326.7"
"107","43","ToroRosso","#469BFF","Honda","13","DNF","19","59","327.4"
"107","22","HaasF1Team","#F0D787","Ferrari","14","F","14","69","329.3"
"107","16","RacingPoint","#F596C8","Mercedes","15","F","12","69","333.1"
"107","11","AlfaRomeo","#9B0000","Ferrari","16","F","15","69","330.4"
"107","36","RacingPoint","#F596C8","Mercedes","17","F","9","69","336.7"
"107","44","Williams","#192c4e","Mercedes","18","F","16","68","331.1"
"107","45","Williams","#192c4e","Mercedes","19","F","18","67","326.6"
"107","4","HaasF1Team","#F0D787","Ferrari","20","F","17","68","330.3"
"108","1","Mercedes","#00D2BE","Mercedes","1","F","1","53","323.1"
"108","15","Mercedes","#00D2BE","Mercedes","2","F","2","53","313.2"
"108","40","Ferrari","#DC0000","Ferrari","3","F","3","53","330.4"
"108","27","RedBull","#1E41FF","Honda","4","F","4","53","325.3"
"108","42","McLaren","#FF8700","Renault","5","F","9","52","334.4"
"108","25","McLaren","#FF8700","Renault","6","F","6","53","313.3"
"108","12","Ferrari","#DC0000","Ferrari","7","F","5","53","341.1"
"108","2","Renault","#FFF500","Renault","8","F","11","52","336.4"
"108","38","RedBull","#1E41FF","Honda","9","F","10","52","329.8"
"108","35","AlfaRomeo","#9B0000","Ferrari","10","F","16","52","331.8"
"108","43","ToroRosso","#469BFF","Honda","11","F","15","52","337.6"
"108","11","AlfaRomeo","#9B0000","Ferrari","12","F","7","52","333.5"
"108","7","Renault","#FFF500","Renault","13","F","8","52","336.6"
"108","16","RacingPoint","#F596C8","Mercedes","14","F","12","52","326.6"
"108","4","HaasF1Team","#F0D787","Ferrari","15","F","17","52","336.2"
"108","22","HaasF1Team","#F0D787","Ferrari","16","DNF","20","44","329.8"
"108","36","RacingPoint","#F596C8","Mercedes","17","F","13","52","339.6"
"108","45","Williams","#192c4e","Mercedes","18","F","18","51","315.9"
"108","8","ToroRosso","#469BFF","Honda","19","F","14","52","339.7"
"108","44","Williams","#192c4e","Mercedes","20","F","19","51","334.6"
"109","40","Ferrari","#DC0000","Ferrari","1","F","2","71","313.1"
"109","27","RedBull","#1E41FF","Honda","2","F","1","71","319.3"
"109","15","Mercedes","#00D2BE","Mercedes","3","F","3","71","312.3"
"109","1","Mercedes","#00D2BE","Mercedes","4","F","5","71","306.2"
"109","42","McLaren","#FF8700","Renault","5","F","6","70","317.5"
"109","11","AlfaRomeo","#9B0000","Ferrari","6","F","9","70","310.5"
"109","35","AlfaRomeo","#9B0000","Ferrari","7","F","10","70","315.2"
"109","38","RedBull","#1E41FF","Honda","8","F","7","70","314.9"
"109","12","Ferrari","#DC0000","Ferrari","9","F","4","71","327.9"
"109","4","HaasF1Team","#F0D787","Ferrari","10","F","19","69","311.8"
"109","22","HaasF1Team","#F0D787","Ferrari","11","F","16","70","307.2"
"109","2","Renault","#FFF500","Renault","12","F","12","70","320.5"
"109","16","RacingPoint","#F596C8","Mercedes","13","F","11","70","314"
"109","36","RacingPoint","#F596C8","Mercedes","14","F","14","70","312.5"
"109","7","Renault","#FFF500","Renault","15","F","13","70","309.3"
"109","8","ToroRosso","#469BFF","Honda","16","F","17","70","315.2"
"109","45","Williams","#192c4e","Mercedes","17","F","20","68","321.4"
"109","43","ToroRosso","#469BFF","Honda","18","F","15","70","311.9"
"109","25","McLaren","#FF8700","Renault","19","F","8","70","327.7"
"109","44","Williams","#192c4e","Mercedes","20","F","18","69","316.9"
"110","15","Mercedes","#00D2BE","Mercedes","1","F","2","52","319"
"110","1","Mercedes","#00D2BE","Mercedes","2","F","1","52","331"
"110","40","Ferrari","#DC0000","Ferrari","3","F","3","52","338.8"
"110","27","RedBull","#1E41FF","Honda","4","F","5","52","340.3"
"110","38","RedBull","#1E41FF","Honda","5","F","4","52","336"
"110","12","Ferrari","#DC0000","Ferrari","6","F","16","51","329.8"
"110","2","Renault","#FFF500","Renault","7","F","7","52","335.7"
"110","42","McLaren","#FF8700","Renault","8","F","11","52","334.3"
"110","43","ToroRosso","#469BFF","Honda","9","F","12","52","333.1"
"110","7","Renault","#FFF500","Renault","10","F","10","52","330.4"
"110","35","AlfaRomeo","#9B0000","Ferrari","11","DNF","18","18","314"
"110","11","AlfaRomeo","#9B0000","Ferrari","12","F","8","52","330.3"
"110","25","McLaren","#FF8700","Renault","13","F","6","52","328.6"
"110","22","HaasF1Team","#F0D787","Ferrari","14","DNF","19","9","300.3"
"110","16","RacingPoint","#F596C8","Mercedes","15","F","17","51","334.1"
"110","4","HaasF1Team","#F0D787","Ferrari","16","DNF","20","6","304.2"
"110","8","ToroRosso","#469BFF","Honda","17","F","9","52","337"
"110","36","RacingPoint","#F596C8","Mercedes","18","F","13","52","340.4"
"110","44","Williams","#192c4e","Mercedes","19","F","14","51","325.1"
"110","45","Williams","#192c4e","Mercedes","20","F","15","51","323.2"
"111","1","Mercedes","#00D2BE","Mercedes","1","F","9","64","327.2"
"111","27","RedBull","#1E41FF","Honda","2","F","1","64","324.4"
"111","15","Mercedes","#00D2BE","Mercedes","3","DNF","15","56","326.7"
"111","38","RedBull","#1E41FF","Honda","4","DNF","14","61","344.9"
"111","11","AlfaRomeo","#9B0000","Ferrari","5","F","12","64","335.1"
"111","22","HaasF1Team","#F0D787","Ferrari","6","F","7","64","329.1"
"111","25","McLaren","#FF8700","Renault","7","F","5","64","333.3"
"111","16","RacingPoint","#F596C8","Mercedes","8","DNF","20","1","305.5"
"111","7","Renault","#FFF500","Renault","9","DNF","16","39","319.5"
"111","40","Ferrari","#DC0000","Ferrari","10","DNF","17","27","320.1"
"111","35","AlfaRomeo","#9B0000","Ferrari","11","F","13","64","331.3"
"111","4","HaasF1Team","#F0D787","Ferrari","12","F","8","64","324.8"
"111","2","Renault","#FFF500","Renault","13","DNF","19","13","304.1"
"111","8","ToroRosso","#469BFF","Honda","14","F","3","64","315"
"111","36","RacingPoint","#F596C8","Mercedes","15","F","4","64","327.3"
"111","43","ToroRosso","#469BFF","Honda","16","F","6","64","337.9"
"111","44","Williams","#192c4e","Mercedes","17","F","11","64","301.8"
"111","45","Williams","#192c4e","Mercedes","18","F","10","64","324.5"
"111","42","McLaren","#FF8700","Renault","19","DNF","18","25","323.9"
"111","12","Ferrari","#DC0000","Ferrari","20","F","2","64","337"
"112","27","RedBull","#1E41FF","Honda","1","F","2","70","312.8"
"112","15","Mercedes","#00D2BE","Mercedes","2","F","8","69","317.5"
"112","1","Mercedes","#00D2BE","Mercedes","3","F","1","70","321"
"112","40","Ferrari","#DC0000","Ferrari","4","F","4","70","311.5"
"112","12","Ferrari","#DC0000","Ferrari","5","F","3","70","320.8"
"112","38","RedBull","#1E41FF","Honda","6","F","6","69","315.8"
"112","42","McLaren","#FF8700","Renault","7","F","9","69","315.6"
"112","25","McLaren","#FF8700","Renault","8","F","5","69","310"
"112","22","HaasF1Team","#F0D787","Ferrari","9","DNF","20","49","302.4"
"112","11","AlfaRomeo","#9B0000","Ferrari","10","F","7","69","306.2"
"112","7","Renault","#FFF500","Renault","11","F","12","69","309.5"
"112","43","ToroRosso","#469BFF","Honda","12","F","10","69","313.2"
"112","8","ToroRosso","#469BFF","Honda","13","F","15","68","314.8"
"112","4","HaasF1Team","#F0D787","Ferrari","14","F","13","69","307.6"
"112","44","Williams","#192c4e","Mercedes","15","F","16","68","308.6"
"112","16","RacingPoint","#F596C8","Mercedes","16","F","11","69","307.8"
"112","35","AlfaRomeo","#9B0000","Ferrari","17","F","18","68","311"
"112","36","RacingPoint","#F596C8","Mercedes","18","F","17","68","315.3"
"112","45","Williams","#192c4e","Mercedes","19","F","19","67","292.4"
"112","2","Renault","#FFF500","Renault","20","F","14","69","321.6"
"113","40","Ferrari","#DC0000","Ferrari","1","F","1","44","318.8"
"113","12","Ferrari","#DC0000","Ferrari","2","F","4","44","319.7"
"113","1","Mercedes","#00D2BE","Mercedes","3","F","2","44","319.9"
"113","15","Mercedes","#00D2BE","Mercedes","4","F","3","44","316.1"
"113","27","RedBull","#1E41FF","Honda","5","DNF","20","0","null"
"113","11","AlfaRomeo","#9B0000","Ferrari","6","F","16","43","317.8"
"113","16","RacingPoint","#F596C8","Mercedes","7","F","6","44","319.8"
"113","4","HaasF1Team","#F0D787","Ferrari","8","F","12","43","311.2"
"113","22","HaasF1Team","#F0D787","Ferrari","9","F","13","43","314.7"
"113","2","Renault","#FFF500","Renault","10","F","14","43","315.4"
"113","42","McLaren","#FF8700","Renault","11","DNF","11","43","316.2"
"113","7","Renault","#FFF500","Renault","12","F","8","44","321.7"
"113","38","ToroRosso","#469BFF","Honda","13","F","9","44","320.2"
"113","44","Williams","#192c4e","Mercedes","14","F","15","43","307.9"
"113","25","McLaren","#FF8700","Renault","15","DNF","19","1","208"
"113","36","RacingPoint","#F596C8","Mercedes","16","F","10","44","319"
"113","43","RedBull","#1E41FF","Honda","17","F","5","44","321.4"
"113","35","AlfaRomeo","#9B0000","Ferrari","18","DNF","18","42","317.8"
"113","8","ToroRosso","#469BFF","Honda","19","F","7","44","320.8"
"113","45","Williams","#192c4e","Mercedes","20","F","17","43","304.3"
"114","40","Ferrari","#DC0000","Ferrari","1","F","1","53","341.1"
"114","1","Mercedes","#00D2BE","Mercedes","2","F","3","53","347.8"
"114","15","Mercedes","#00D2BE","Mercedes","3","F","2","53","346"
"114","12","Ferrari","#DC0000","Ferrari","4","F","13","52","359.7"
"114","2","Renault","#FFF500","Renault","5","F","4","53","344.2"
"114","7","Renault","#FFF500","Renault","6","F","5","53","328.3"
"114","25","McLaren","#FF8700","Renault","7","DNF","20","27","336.6"
"114","43","RedBull","#1E41FF","Honda","8","F","6","53","347.3"
"114","36","RacingPoint","#F596C8","Mercedes","9","F","12","52","344.3"
"114","35","AlfaRomeo","#9B0000","Ferrari","10","F","9","52","329.7"
"114","4","HaasF1Team","#F0D787","Ferrari","11","DNF","18","43","350.5"
"114","8","ToroRosso","#469BFF","Honda","12","DNF","19","29","355.2"
"114","22","HaasF1Team","#F0D787","Ferrari","13","F","16","52","346.4"
"114","44","Williams","#192c4e","Mercedes","14","F","14","52","345.4"
"114","45","Williams","#192c4e","Mercedes","15","F","17","51","337.7"
"114","42","McLaren","#FF8700","Renault","16","F","10","52","349"
"114","38","ToroRosso","#469BFF","Honda","17","F","11","52","344.1"
"114","16","RacingPoint","#F596C8","Mercedes","18","F","7","53","353.9"
"114","27","RedBull","#1E41FF","Honda","19","F","8","53","357.4"
"114","11","AlfaRomeo","#9B0000","Ferrari","20","F","15","52","345.3"
"115","40","Ferrari","#DC0000","Ferrari","1","F","2","61","302.3"
"115","1","Mercedes","#00D2BE","Mercedes","2","F","4","61","307.2"
"115","12","Ferrari","#DC0000","Ferrari","3","F","1","61","301.1"
"115","27","RedBull","#1E41FF","Honda","4","F","3","61","302.6"
"115","15","Mercedes","#00D2BE","Mercedes","5","F","5","61","302.2"
"115","43","RedBull","#1E41FF","Honda","6","F","6","61","299.1"
"115","25","McLaren","#FF8700","Renault","7","F","12","61","304.7"
"115","7","Renault","#FFF500","Renault","8","F","9","61","307.8"
"115","42","McLaren","#FF8700","Renault","9","F","7","61","303.2"
"115","35","AlfaRomeo","#9B0000","Ferrari","10","F","10","61","299.4"
"115","38","ToroRosso","#469BFF","Honda","11","F","8","61","302.6"
"115","11","AlfaRomeo","#9B0000","Ferrari","12","DNF","18","49","298.1"
"115","4","HaasF1Team","#F0D787","Ferrari","13","F","17","61","292.8"
"115","8","ToroRosso","#469BFF","Honda","14","F","15","61","301"
"115","16","RacingPoint","#F596C8","Mercedes","15","DNF","19","42","294.1"
"115","36","RacingPoint","#F596C8","Mercedes","16","F","13","61","303"
"115","22","HaasF1Team","#F0D787","Ferrari","17","F","11","61","302"
"115","44","Williams","#192c4e","Mercedes","18","DNF","20","34","285.7"
"115","45","Williams","#192c4e","Mercedes","19","F","16","61","293.7"
"115","2","Renault","#FFF500","Renault","20","F","14","61","307.4"
"116","40","Ferrari","#DC0000","Ferrari","1","F","3","53","331.8"
"116","1","Mercedes","#00D2BE","Mercedes","2","F","1","53","300.8"
"116","12","Ferrari","#DC0000","Ferrari","3","DNF","18","26","306.3"
"116","15","Mercedes","#00D2BE","Mercedes","4","F","2","53","327.1"
"116","25","McLaren","#FF8700","Renault","5","F","6","53","321.1"
"116","7","Renault","#FFF500","Renault","6","F","10","53","333.1"
"116","42","McLaren","#FF8700","Renault","7","F","8","53","311.2"
"116","22","HaasF1Team","#F0D787","Ferrari","8","DNF","20","0","255.6"
"116","27","RedBull","#1E41FF","Honda","9","F","4","53","327.7"
"116","2","Renault","#FFF500","Renault","10","DNF","19","24","314.4"
"116","16","RacingPoint","#F596C8","Mercedes","11","F","7","53","335.1"
"116","35","AlfaRomeo","#9B0000","Ferrari","12","F","15","53","316.1"
"116","4","HaasF1Team","#F0D787","Ferrari","13","F","9","53","311.9"
"116","36","RacingPoint","#F596C8","Mercedes","14","F","11","53","325"
"116","11","AlfaRomeo","#9B0000","Ferrari","15","F","13","53","330.1"
"116","38","ToroRosso","#469BFF","Honda","16","F","14","53","333.8"
"116","44","Williams","#192c4e","Mercedes","17","DNF","17","27","306.2"
"116","45","Williams","#192c4e","Mercedes","18","DNF","16","28","297.9"
"116","8","ToroRosso","#469BFF","Honda","19","F","12","53","325.9"
"116","43","RedBull","#1E41FF","Honda","20","F","5","53","340.4"
"117","12","Ferrari","#DC0000","Ferrari","1","F","2","52","310.9"
"117","40","Ferrari","#DC0000","Ferrari","2","F","7","51","312.2"
"117","15","Mercedes","#00D2BE","Mercedes","3","F","1","52","309.2"
"117","1","Mercedes","#00D2BE","Mercedes","4","F","3","52","313.6"
