driver_id,season,date,race_id,team,teamcolor,status,resultposition,speedtrap,location,comment,name,id,temp,feels_like,humidity,clouds,wind_speed,main,description,icon,lat,long,locality,country,round,accidents,failures
12,2017,2017-04-16,62,Ferrari,#DC0000,F,1,null,Sakhir,null,Sebastian Vettel,62,76,77,75,0,10.62,Clear,Clear Sky,01d,26.0325,50.5106,Sakhir,Bahrain,3,1,1
1,2017,2017-04-16,62,Mercedes,#00D2BE,F,2,null,Sakhir,null,Lewis Hamilton,62,76,77,75,0,10.62,Clear,Clear Sky,01d,26.0325,50.5106,Sakhir,Bahrain,3,0,0
15,2017,2017-04-16,62,Mercedes,#00D2BE,F,3,null,Sakhir,null,Valtteri Bottas,62,76,77,75,0,10.62,Clear,Clear Sky,01d,26.0325,50.5106,Sakhir,Bahrain,3,0,1
33,2017,2017-04-30,63,McLaren,#FF8700,F,14,295.2,Sochi,null,Stoffel Vandoorne,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,3,2
22,2017,2017-04-30,63,HaasF1Team,#F0D787,DNF,19,247.7,Sochi,null,Romain Grosjean,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,1,2
19,2017,2017-04-30,63,Sauber,#9B0000,F,15,309.8,Sochi,null,Marcus Ericsson,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,3,2
31,2017,2017-04-30,63,Sauber,#9B0000,F,16,314.5,Sochi,null,Pascal Wehrlein,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,2,1
30,2017,2017-04-30,63,Renault,#FFF500,DNF,18,237.8,Sochi,null,Jolyon Palmer,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,1,4
5,2017,2017-04-30,63,McLaren,#FF8700,DNF,20,null,Sochi,null,Fernando Alonso,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,2,6
25,2017,2017-04-30,63,ToroRosso,#469BFF,F,10,307,Sochi,null,Carlos Sainz Jnr,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,4,4
4,2017,2017-04-30,63,HaasF1Team,#F0D787,F,13,322.9,Sochi,null,Kevin Magnussen,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,1,4
8,2017,2017-04-30,63,ToroRosso,#469BFF,F,12,308.8,Sochi,null,Daniil Kvyat,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,1,3
36,2017,2017-04-30,63,Williams,#192c4e,F,11,315.5,Sochi,null,Lance Stroll,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,2,2
34,2017,2017-04-30,63,ForceIndia,#F596C8,F,7,311.6,Sochi,null,Esteban Ocon,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,1,0
16,2017,2017-04-30,63,ForceIndia,#F596C8,F,6,312.5,Sochi,null,Sergio Perez,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,0,1
7,2017,2017-04-30,63,Renault,#FFF500,F,8,306.1,Sochi,null,Nico Hulkenberg,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,1,5
27,2017,2017-04-30,63,RedBull,#1E41FF,F,5,305.9,Sochi,null,Max Verstappen,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,3,4
9,2017,2017-04-30,63,Williams,#192c4e,F,9,311.7,Sochi,null,Felipe Massa,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,1,1
2,2017,2017-04-30,63,RedBull,#1E41FF,DNF,17,305.3,Sochi,null,Daniel Ricciardo,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,1,5
1,2017,2017-04-30,63,Mercedes,#00D2BE,F,4,324.7,Sochi,null,Lewis Hamilton,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,0,0
15,2017,2017-04-30,63,Mercedes,#00D2BE,F,1,331.4,Sochi,null,Valtteri Bottas,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,0,1
11,2017,2017-04-30,63,Ferrari,#DC0000,F,3,312.5,Sochi,null,Kimi Raikkonen,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,2,0
12,2017,2017-04-30,63,Ferrari,#DC0000,F,2,326.5,Sochi,null,Sebastian Vettel,63,68,66,41,20,4,Clouds,Few Clouds,02d,43.4057,39.9578,Sochi,Russia,4,1,1
33,2017,2017-05-14,64,McLaren,#FF8700,DNF,18,327.4,Catalunya,null,Stoffel Vandoorne,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,3,2
8,2017,2017-05-14,64,ToroRosso,#469BFF,F,9,334.7,Catalunya,null,Daniil Kvyat,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,3
36,2017,2017-05-14,64,Williams,#192c4e,F,16,335,Catalunya,null,Lance Stroll,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,2,2
30,2017,2017-05-14,64,Renault,#FFF500,F,15,330.5,Catalunya,null,Jolyon Palmer,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,4
19,2017,2017-05-14,64,Sauber,#9B0000,F,11,334.1,Catalunya,null,Marcus Ericsson,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,3,2
31,2017,2017-05-14,64,Sauber,#9B0000,F,8,314.9,Catalunya,null,Pascal Wehrlein,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,2,1
22,2017,2017-05-14,64,HaasF1Team,#F0D787,F,10,338.9,Catalunya,null,Romain Grosjean,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,2
7,2017,2017-05-14,64,Renault,#FFF500,F,6,311.8,Catalunya,null,Nico Hulkenberg,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,5
25,2017,2017-05-14,64,ToroRosso,#469BFF,F,7,331.2,Catalunya,null,Carlos Sainz Jnr,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,4,4
4,2017,2017-05-14,64,HaasF1Team,#F0D787,F,14,334,Catalunya,null,Kevin Magnussen,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,4
34,2017,2017-05-14,64,ForceIndia,#F596C8,F,5,331.4,Catalunya,null,Esteban Ocon,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,0
9,2017,2017-05-14,64,Williams,#192c4e,F,13,339.6,Catalunya,null,Felipe Massa,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,1
16,2017,2017-05-14,64,ForceIndia,#F596C8,F,4,326.7,Catalunya,null,Sergio Perez,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,0,1
5,2017,2017-05-14,64,McLaren,#FF8700,F,12,332.6,Catalunya,null,Fernando Alonso,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,2,6
2,2017,2017-05-14,64,RedBull,#1E41FF,F,3,329,Catalunya,null,Daniel Ricciardo,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,5
27,2017,2017-05-14,64,RedBull,#1E41FF,DNF,19,295.7,Catalunya,null,Max Verstappen,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,3,4
11,2017,2017-05-14,64,Ferrari,#DC0000,DNF,20,274.5,Catalunya,null,Kimi Raikkonen,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,2,0
15,2017,2017-05-14,64,Mercedes,#00D2BE,DNF,17,322.8,Catalunya,null,Valtteri Bottas,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,0,1
12,2017,2017-05-14,64,Ferrari,#DC0000,F,2,334.9,Catalunya,null,Sebastian Vettel,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,1,1
1,2017,2017-05-14,64,Mercedes,#00D2BE,F,1,338.4,Catalunya,null,Lewis Hamilton,64,76,75,44,20,5.7,Clouds,Few Clouds,02d,41.57,2.26111,Montmelo,Spain,5,0,0
10,2017,2017-05-28,65,McLaren,#FF8700,DNF,18,281.2,MonteCarlo,null,Jenson Button,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,0
19,2017,2017-05-28,65,Sauber,#9B0000,DNF,17,282,MonteCarlo,null,Marcus Ericsson,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,3,2
31,2017,2017-05-28,65,Sauber,#9B0000,DNF,19,278.5,MonteCarlo,null,Pascal Wehrlein,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,2,1
36,2017,2017-05-28,65,Williams,#192c4e,DNF,15,287.2,MonteCarlo,null,Lance Stroll,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,2,2
30,2017,2017-05-28,65,Renault,#FFF500,F,11,284.9,MonteCarlo,null,Jolyon Palmer,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,4
34,2017,2017-05-28,65,ForceIndia,#F596C8,F,12,292.7,MonteCarlo,null,Esteban Ocon,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,0
9,2017,2017-05-28,65,Williams,#192c4e,F,9,290.2,MonteCarlo,null,Felipe Massa,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,1
1,2017,2017-05-28,65,Mercedes,#00D2BE,F,7,290.7,MonteCarlo,null,Lewis Hamilton,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,0,0
33,2017,2017-05-28,65,McLaren,#FF8700,DNF,16,281.5,MonteCarlo,null,Stoffel Vandoorne,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,3,2
4,2017,2017-05-28,65,HaasF1Team,#F0D787,F,10,288.3,MonteCarlo,null,Kevin Magnussen,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,4
7,2017,2017-05-28,65,Renault,#FFF500,DNF,20,284.1,MonteCarlo,null,Nico Hulkenberg,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,5
8,2017,2017-05-28,65,ToroRosso,#469BFF,DNF,14,286.4,MonteCarlo,null,Daniil Kvyat,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,3
22,2017,2017-05-28,65,HaasF1Team,#F0D787,F,8,285.5,MonteCarlo,null,Romain Grosjean,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,2
16,2017,2017-05-28,65,ForceIndia,#F596C8,F,13,292.5,MonteCarlo,null,Sergio Perez,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,0,1
25,2017,2017-05-28,65,ToroRosso,#469BFF,F,6,281.5,MonteCarlo,null,Carlos Sainz Jnr,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,4,4
2,2017,2017-05-28,65,RedBull,#1E41FF,F,3,286.8,MonteCarlo,null,Daniel Ricciardo,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,5
27,2017,2017-05-28,65,RedBull,#1E41FF,F,5,290.4,MonteCarlo,null,Max Verstappen,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,3,4
15,2017,2017-05-28,65,Mercedes,#00D2BE,F,4,289.8,MonteCarlo,null,Valtteri Bottas,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,0,1
12,2017,2017-05-28,65,Ferrari,#DC0000,F,1,285.4,MonteCarlo,null,Sebastian Vettel,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,1
11,2017,2017-05-28,65,Ferrari,#DC0000,F,2,286.2,MonteCarlo,null,Kimi Raikkonen,65,72,72,69,20,3.1,Clouds,Few Clouds,02d,43.7347,7.42056,Monte-Carlo,Monaco,6,2,0
31,2017,2017-06-11,66,Sauber,#9B0000,F,15,313.8,Montreal,null,Pascal Wehrlein,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,2,1
19,2017,2017-06-11,66,Sauber,#9B0000,F,13,325.3,Montreal,null,Marcus Ericsson,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,3,2
4,2017,2017-06-11,66,HaasF1Team,#F0D787,F,12,333.7,Montreal,null,Kevin Magnussen,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,1,4
36,2017,2017-06-11,66,Williams,#192c4e,F,9,340.6,Montreal,null,Lance Stroll,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,2,2
33,2017,2017-06-11,66,McLaren,#FF8700,F,14,330,Montreal,null,Stoffel Vandoorne,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,3,2
30,2017,2017-06-11,66,Renault,#FFF500,F,11,334.2,Montreal,null,Jolyon Palmer,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,1,4
22,2017,2017-06-11,66,HaasF1Team,#F0D787,F,10,332.9,Montreal,null,Romain Grosjean,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,1,2
25,2017,2017-06-11,66,ToroRosso,#469BFF,DNF,20,null,Montreal,null,Carlos Sainz Jnr,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,4,4
5,2017,2017-06-11,66,McLaren,#FF8700,DNF,16,317.6,Montreal,null,Fernando Alonso,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,2,6
8,2017,2017-06-11,66,ToroRosso,#469BFF,DNF,17,329,Montreal,null,Daniil Kvyat,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,1,3
7,2017,2017-06-11,66,Renault,#FFF500,F,8,332.2,Montreal,null,Nico Hulkenberg,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,1,5
34,2017,2017-06-11,66,ForceIndia,#F596C8,F,6,342.6,Montreal,null,Esteban Ocon,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,1,0
16,2017,2017-06-11,66,ForceIndia,#F596C8,F,5,334,Montreal,null,Sergio Perez,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,0,1
9,2017,2017-06-11,66,Williams,#192c4e,DNF,19,null,Montreal,null,Felipe Massa,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,1,1
2,2017,2017-06-11,66,RedBull,#1E41FF,F,3,326.8,Montreal,null,Daniel Ricciardo,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,1,5
27,2017,2017-06-11,66,RedBull,#1E41FF,DNF,18,310.6,Montreal,null,Max Verstappen,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,3,4
11,2017,2017-06-11,66,Ferrari,#DC0000,F,7,330.5,Montreal,null,Kimi Raikkonen,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,2,0
15,2017,2017-06-11,66,Mercedes,#00D2BE,F,2,332.9,Montreal,null,Valtteri Bottas,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,0,1
12,2017,2017-06-11,66,Ferrari,#DC0000,F,4,344.1,Montreal,null,Sebastian Vettel,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,1,1
1,2017,2017-06-11,66,Mercedes,#00D2BE,F,1,323.5,Montreal,null,Lewis Hamilton,66,83,83,49,100,9.8,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,0,0
30,2017,2017-06-25,67,Renault,#FFF500,DNF,20,325,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Jolyon Palmer,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,1,4
5,2017,2017-06-25,67,McLaren,#FF8700,F,9,332.8,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Fernando Alonso,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,2,6
33,2017,2017-06-25,67,McLaren,#FF8700,F,12,322.9,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Stoffel Vandoorne,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,3,2
19,2017,2017-06-25,67,Sauber,#9B0000,F,11,323.5,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Marcus Ericsson,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,3,2
22,2017,2017-06-25,67,HaasF1Team,#F0D787,F,13,332,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Romain Grosjean,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,1,2
25,2017,2017-06-25,67,ToroRosso,#469BFF,F,8,330.1,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Carlos Sainz Jnr,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,4,4
31,2017,2017-06-25,67,Sauber,#9B0000,F,10,321.3,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Pascal Wehrlein,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,2,1
7,2017,2017-06-25,67,Renault,#FFF500,DNF,17,329.3,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Nico Hulkenberg,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,1,5
4,2017,2017-06-25,67,HaasF1Team,#F0D787,F,7,330.1,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Kevin Magnussen,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,1,4
8,2017,2017-06-25,67,ToroRosso,#469BFF,DNF,19,323.7,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Daniil Kvyat,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,1,3
2,2017,2017-06-25,67,RedBull,#1E41FF,F,1,336.4,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Daniel Ricciardo,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,1,5
9,2017,2017-06-25,67,Williams,#192c4e,DNF,16,324.5,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Felipe Massa,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,1,1
36,2017,2017-06-25,67,Williams,#192c4e,F,3,329,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Lance Stroll,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,2,2
34,2017,2017-06-25,67,ForceIndia,#F596C8,F,6,336,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Esteban Ocon,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,1,0
16,2017,2017-06-25,67,ForceIndia,#F596C8,DNF,15,331,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Sergio Perez,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,0,1
27,2017,2017-06-25,67,RedBull,#1E41FF,DNF,18,326.2,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Max Verstappen,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,3,4
12,2017,2017-06-25,67,Ferrari,#DC0000,F,4,329.6,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Sebastian Vettel,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,1,1
11,2017,2017-06-25,67,Ferrari,#DC0000,DNF,14,334.1,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Kimi Raikkonen,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,2,0
15,2017,2017-06-25,67,Mercedes,#00D2BE,F,2,336.1,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Valtteri Bottas,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,0,1
1,2017,2017-06-25,67,Mercedes,#00D2BE,F,5,333.2,Baku,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",Lewis Hamilton,67,79,79,54,20,5.7,Clouds,Few Clouds,02d,40.3725,49.8533,Baku,Azerbaijan,8,0,0
31,2017,2017-07-09,68,Sauber,#9B0000,F,14,301.5,Spielberg,null,Pascal Wehrlein,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,2,1
19,2017,2017-07-09,68,Sauber,#9B0000,F,15,316.1,Spielberg,null,Marcus Ericsson,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,3,2
36,2017,2017-07-09,68,Williams,#192c4e,F,10,320.7,Spielberg,null,Lance Stroll,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,2,2
9,2017,2017-07-09,68,Williams,#192c4e,F,9,323.3,Spielberg,null,Felipe Massa,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,1,1
30,2017,2017-07-09,68,Renault,#FFF500,F,11,316.9,Spielberg,null,Jolyon Palmer,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,1,4
4,2017,2017-07-09,68,HaasF1Team,#F0D787,DNF,18,317.1,Spielberg,null,Kevin Magnussen,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,1,4
8,2017,2017-07-09,68,ToroRosso,#469BFF,F,16,310.7,Spielberg,null,Daniil Kvyat,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,1,3
33,2017,2017-07-09,68,McLaren,#FF8700,F,12,313.9,Spielberg,null,Stoffel Vandoorne,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,3,2
5,2017,2017-07-09,68,McLaren,#FF8700,DNF,19,272.7,Spielberg,null,Fernando Alonso,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,2,6
7,2017,2017-07-09,68,Renault,#FFF500,F,13,312.6,Spielberg,null,Nico Hulkenberg,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,1,5
25,2017,2017-07-09,68,ToroRosso,#469BFF,DNF,17,309.1,Spielberg,null,Carlos Sainz Jnr,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,4,4
34,2017,2017-07-09,68,ForceIndia,#F596C8,F,8,321.6,Spielberg,null,Esteban Ocon,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,1,0
1,2017,2017-07-09,68,Mercedes,#00D2BE,F,4,328.8,Spielberg,null,Lewis Hamilton,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,0,0
16,2017,2017-07-09,68,ForceIndia,#F596C8,F,7,315.3,Spielberg,null,Sergio Perez,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,0,1
22,2017,2017-07-09,68,HaasF1Team,#F0D787,F,6,310.4,Spielberg,null,Romain Grosjean,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,1,2
27,2017,2017-07-09,68,RedBull,#1E41FF,DNF,20,139.4,Spielberg,null,Max Verstappen,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,3,4
2,2017,2017-07-09,68,RedBull,#1E41FF,F,3,310.5,Spielberg,null,Daniel Ricciardo,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,1,5
11,2017,2017-07-09,68,Ferrari,#DC0000,F,5,315.3,Spielberg,null,Kimi Raikkonen,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,2,0
12,2017,2017-07-09,68,Ferrari,#DC0000,F,2,326.1,Spielberg,null,Sebastian Vettel,68,81,81,40,40,5.14,Clouds,Scattered Clouds,03d,47.2197,14.7647,Spielberg,Austria,9,1,1
