season,date,race_id,location,driver_id,name,team,enginemanufacturer,resultposition,gridposition,status,completedlaps,comment,nolaps,tracklength
2014,2014-11-09,18,SaoPaulo,11,Kimi Raikkonen,Ferrari,Ferrari,7,10,F,71,,71,4309
2014,2014-11-23,19,YasMarina,11,Kimi Raikkonen,Ferrari,Ferrari,10,7,F,55,,55,5554
2014,2014-03-16,1,Melbourne,12,Sebastian Vettel,RedBull,Renault,18,12,DNF,3,,57,5303
2014,2014-03-30,2,KualaLumpur,12,Sebastian Vettel,RedBull,Renault,3,2,F,56,,56,5543
2014,2014-04-06,3,Sakhir,12,Sebastian Vettel,RedBull,Renault,6,10,F,57,"Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,5412
2014,2014-04-20,4,Shanghai,12,Sebastian Vettel,RedBull,Renault,5,3,F,54,,54,5451
2014,2014-05-11,5,Catalunya,12,Sebastian Vettel,RedBull,Renault,4,15,F,66,,66,4655
2014,2014-05-25,6,MonteCarlo,12,Sebastian Vettel,RedBull,Renault,20,4,DNF,5,,78,3337
2014,2014-06-08,7,Montreal,12,Sebastian Vettel,RedBull,Renault,3,3,F,70,Race finished behind SC,70,4361
2014,2014-06-22,8,Spielberg,12,Sebastian Vettel,RedBull,Renault,21,12,DNF,34,,71,4318
2014,2014-07-06,9,Silverstone,12,Sebastian Vettel,RedBull,Renault,5,2,F,52,"RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,5891
2014,2014-07-20,10,Hockenheim,12,Sebastian Vettel,RedBull,Renault,4,6,F,67,,67,4574
2014,2014-07-27,11,Budapest,12,Sebastian Vettel,RedBull,Renault,7,2,F,70,Wet in the beginning,70,4381
2014,2014-08-24,12,Spa,12,Sebastian Vettel,RedBull,Renault,5,3,F,44,,44,7004
2014,2014-09-07,13,Monza,12,Sebastian Vettel,RedBull,Renault,6,8,F,53,,53,5793
2014,2014-09-21,14,Singapore,12,Sebastian Vettel,RedBull,Renault,2,4,F,60,,60,5063
2014,2014-10-05,15,Suzuka,12,Sebastian Vettel,RedBull,Renault,3,9,F,44,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-12,16,Sochi,12,Sebastian Vettel,RedBull,Renault,8,10,F,53,,53,5848
2014,2014-11-02,17,Austin,12,Sebastian Vettel,RedBull,Renault,7,18,F,56,,56,5513
2014,2014-11-09,18,SaoPaulo,12,Sebastian Vettel,RedBull,Renault,5,6,F,71,,71,4309
2014,2014-11-23,19,YasMarina,12,Sebastian Vettel,RedBull,Renault,8,19,F,55,,55,5554
2014,2014-03-16,1,Melbourne,13,Adrian Sutil,Sauber,Ferrari,11,13,F,56,,57,5303
2014,2014-03-30,2,KualaLumpur,13,Adrian Sutil,Sauber,Ferrari,18,17,DNF,32,,56,5543
2014,2014-04-06,3,Sakhir,13,Adrian Sutil,Sauber,Ferrari,22,22,DNF,17,"Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,5412
2014,2014-04-20,4,Shanghai,13,Adrian Sutil,Sauber,Ferrari,22,14,DNF,5,,54,5451
2014,2014-05-11,5,Catalunya,13,Adrian Sutil,Sauber,Ferrari,17,16,F,65,,66,4655
2014,2014-05-25,6,MonteCarlo,13,Adrian Sutil,Sauber,Ferrari,18,18,DNF,23,,78,3337
2014,2014-06-08,7,Montreal,13,Adrian Sutil,Sauber,Ferrari,13,16,F,69,Race finished behind SC,70,4361
2014,2014-06-22,8,Spielberg,13,Adrian Sutil,Sauber,Ferrari,13,16,F,70,,71,4318
2014,2014-07-06,9,Silverstone,13,Adrian Sutil,Sauber,Ferrari,13,13,F,51,"RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,5891
2014,2014-07-20,10,Hockenheim,13,Adrian Sutil,Sauber,Ferrari,19,15,DNF,47,,67,4574
2014,2014-07-27,11,Budapest,13,Adrian Sutil,Sauber,Ferrari,11,11,F,70,Wet in the beginning,70,4381
2014,2014-08-24,12,Spa,13,Adrian Sutil,Sauber,Ferrari,14,14,F,44,,44,7004
2014,2014-09-07,13,Monza,13,Adrian Sutil,Sauber,Ferrari,15,14,F,52,,53,5793
2014,2014-09-21,14,Singapore,13,Adrian Sutil,Sauber,Ferrari,19,17,DNF,40,,60,5063
2014,2014-10-05,15,Suzuka,13,Adrian Sutil,Sauber,Ferrari,21,14,DNF,40,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-12,16,Sochi,13,Adrian Sutil,Sauber,Ferrari,16,14,F,52,,53,5848
2014,2014-11-02,17,Austin,13,Adrian Sutil,Sauber,Ferrari,18,9,DNF,0,,56,5513
2014,2014-11-09,18,SaoPaulo,13,Adrian Sutil,Sauber,Ferrari,16,13,F,70,,71,4309
2014,2014-11-23,19,YasMarina,13,Adrian Sutil,Sauber,Ferrari,16,13,F,54,,55,5554
2014,2014-03-16,1,Melbourne,14,Kamui Kobayashi,Caterham,Renault,21,14,DNF,0,,57,5303
2014,2014-03-30,2,KualaLumpur,14,Kamui Kobayashi,Caterham,Renault,13,20,F,55,,56,5543
2014,2014-04-06,3,Sakhir,14,Kamui Kobayashi,Caterham,Renault,15,18,F,57,"Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,5412
2014,2014-04-20,4,Shanghai,14,Kamui Kobayashi,Caterham,Renault,18,18,F,53,,54,5451
2014,2014-05-11,5,Catalunya,14,Kamui Kobayashi,Caterham,Renault,21,20,DNF,34,,66,4655
2014,2014-05-25,6,MonteCarlo,14,Kamui Kobayashi,Caterham,Renault,13,20,F,75,,78,3337
2014,2014-06-08,7,Montreal,14,Kamui Kobayashi,Caterham,Renault,18,21,DNF,23,Race finished behind SC,70,4361
2014,2014-06-22,8,Spielberg,14,Kamui Kobayashi,Caterham,Renault,16,19,F,69,,71,4318
2014,2014-07-06,9,Silverstone,14,Kamui Kobayashi,Caterham,Renault,15,22,F,50,"RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,5891
2014,2014-07-20,10,Hockenheim,14,Kamui Kobayashi,Caterham,Renault,16,19,F,65,,67,4574
2014,2014-07-27,11,Budapest,14,Kamui Kobayashi,Caterham,Renault,18,17,DNF,24,Wet in the beginning,70,4381
2014,2014-09-07,13,Monza,14,Kamui Kobayashi,Caterham,Renault,17,18,F,52,,53,5793
2014,2014-09-21,14,Singapore,14,Kamui Kobayashi,Caterham,Renault,22,20,DNF,0,,60,5063
2014,2014-10-05,15,Suzuka,14,Kamui Kobayashi,Caterham,Renault,19,19,F,43,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-12,16,Sochi,14,Kamui Kobayashi,Caterham,Renault,20,19,DNF,21,,53,5848
2014,2014-11-23,19,YasMarina,14,Kamui Kobayashi,Caterham,Renault,18,16,DNF,42,,55,5554
2014,2014-03-16,1,Melbourne,15,Valtteri Bottas,Williams,Mercedes,5,15,F,57,,57,5303
2014,2014-03-30,2,KualaLumpur,15,Valtteri Bottas,Williams,Mercedes,8,18,F,56,,56,5543
2014,2014-04-06,3,Sakhir,15,Valtteri Bottas,Williams,Mercedes,8,3,F,57,"Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,5412
2014,2014-04-20,4,Shanghai,15,Valtteri Bottas,Williams,Mercedes,7,7,F,54,,54,5451
2014,2014-05-11,5,Catalunya,15,Valtteri Bottas,Williams,Mercedes,5,4,F,66,,66,4655
2014,2014-05-25,6,MonteCarlo,15,Valtteri Bottas,Williams,Mercedes,16,13,DNF,55,,78,3337
2014,2014-06-08,7,Montreal,15,Valtteri Bottas,Williams,Mercedes,7,4,F,70,Race finished behind SC,70,4361
2014,2014-06-22,8,Spielberg,15,Valtteri Bottas,Williams,Mercedes,3,2,F,71,,71,4318
2014,2014-07-06,9,Silverstone,15,Valtteri Bottas,Williams,Mercedes,2,14,F,52,"RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,5891
2014,2014-07-20,10,Hockenheim,15,Valtteri Bottas,Williams,Mercedes,2,2,F,67,,67,4574
2014,2014-07-27,11,Budapest,15,Valtteri Bottas,Williams,Mercedes,8,3,F,70,Wet in the beginning,70,4381
2014,2014-08-24,12,Spa,15,Valtteri Bottas,Williams,Mercedes,3,6,F,44,,44,7004
2014,2014-09-07,13,Monza,15,Valtteri Bottas,Williams,Mercedes,4,3,F,53,,53,5793
2014,2014-09-21,14,Singapore,15,Valtteri Bottas,Williams,Mercedes,11,8,F,60,,60,5063
2014,2014-10-05,15,Suzuka,15,Valtteri Bottas,Williams,Mercedes,6,3,F,44,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-12,16,Sochi,15,Valtteri Bottas,Williams,Mercedes,3,3,F,53,,53,5848
2014,2014-11-02,17,Austin,15,Valtteri Bottas,Williams,Mercedes,5,3,F,56,,56,5513
2014,2014-11-09,18,SaoPaulo,15,Valtteri Bottas,Williams,Mercedes,10,4,F,70,,71,4309
2014,2014-11-23,19,YasMarina,15,Valtteri Bottas,Williams,Mercedes,3,3,F,55,,55,5554
2014,2014-03-16,1,Melbourne,16,Sergio Perez,ForceIndia,Mercedes,10,16,F,57,,57,5303
2014,2014-03-30,2,KualaLumpur,16,Sergio Perez,ForceIndia,Mercedes,22,14,DNF,0,,56,5543
2014,2014-04-06,3,Sakhir,16,Sergio Perez,ForceIndia,Mercedes,3,4,F,57,"Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,5412
2014,2014-04-20,4,Shanghai,16,Sergio Perez,ForceIndia,Mercedes,9,16,F,54,,54,5451
2014,2014-05-11,5,Catalunya,16,Sergio Perez,ForceIndia,Mercedes,9,11,F,65,,66,4655
2014,2014-05-25,6,MonteCarlo,16,Sergio Perez,ForceIndia,Mercedes,21,10,DNF,0,,78,3337
2014,2014-06-08,7,Montreal,16,Sergio Perez,ForceIndia,Mercedes,11,13,DNF,69,Race finished behind SC,70,4361
2014,2014-06-22,8,Spielberg,16,Sergio Perez,ForceIndia,Mercedes,6,15,F,71,,71,4318
2014,2014-07-06,9,Silverstone,16,Sergio Perez,ForceIndia,Mercedes,11,7,F,51,"RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,5891
2014,2014-07-20,10,Hockenheim,16,Sergio Perez,ForceIndia,Mercedes,10,10,F,66,,67,4574
2014,2014-07-27,11,Budapest,16,Sergio Perez,ForceIndia,Mercedes,19,12,DNF,22,Wet in the beginning,70,4381
2014,2014-08-24,12,Spa,16,Sergio Perez,ForceIndia,Mercedes,8,13,F,44,,44,7004
2014,2014-09-07,13,Monza,16,Sergio Perez,ForceIndia,Mercedes,7,10,F,53,,53,5793
2014,2014-09-21,14,Singapore,16,Sergio Perez,ForceIndia,Mercedes,7,15,F,60,,60,5063
2014,2014-10-05,15,Suzuka,16,Sergio Perez,ForceIndia,Mercedes,10,11,F,43,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-12,16,Sochi,16,Sergio Perez,ForceIndia,Mercedes,10,12,F,53,,53,5848
2014,2014-11-02,17,Austin,16,Sergio Perez,ForceIndia,Mercedes,17,11,DNF,1,,56,5513
2014,2014-11-09,18,SaoPaulo,16,Sergio Perez,ForceIndia,Mercedes,15,18,F,70,,71,4309
2014,2014-11-23,19,YasMarina,16,Sergio Perez,ForceIndia,Mercedes,7,11,F,55,,55,5554
2014,2014-03-16,1,Melbourne,17,Max Chilton,Marussia,Ferrari,13,17,F,55,,57,5303
2014,2014-03-30,2,KualaLumpur,17,Max Chilton,Marussia,Ferrari,15,21,F,54,,56,5543
2014,2014-04-06,3,Sakhir,17,Max Chilton,Marussia,Ferrari,13,21,F,57,"Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,5412
2014,2014-04-20,4,Shanghai,17,Max Chilton,Marussia,Ferrari,19,21,F,52,,54,5451
2014,2014-05-11,5,Catalunya,17,Max Chilton,Marussia,Ferrari,19,17,F,64,,66,4655
2014,2014-05-25,6,MonteCarlo,17,Max Chilton,Marussia,Ferrari,14,19,F,75,,78,3337
2014,2014-06-08,7,Montreal,17,Max Chilton,Marussia,Ferrari,21,18,DNF,0,Race finished behind SC,70,4361
2014,2014-06-22,8,Spielberg,17,Max Chilton,Marussia,Ferrari,17,21,F,69,,71,4318
2014,2014-07-06,9,Silverstone,17,Max Chilton,Marussia,Ferrari,16,17,F,50,"RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,5891
2014,2014-07-20,10,Hockenheim,17,Max Chilton,Marussia,Ferrari,17,21,F,65,,67,4574
2014,2014-07-27,11,Budapest,17,Max Chilton,Marussia,Ferrari,16,18,F,69,Wet in the beginning,70,4381
2014,2014-08-24,12,Spa,17,Max Chilton,Marussia,Ferrari,16,19,F,43,,44,7004
2014,2014-09-07,13,Monza,17,Max Chilton,Marussia,Ferrari,22,20,DNF,5,,53,5793
2014,2014-09-21,14,Singapore,17,Max Chilton,Marussia,Ferrari,17,21,F,59,,60,5063
2014,2014-10-05,15,Suzuka,17,Max Chilton,Marussia,Ferrari,18,21,F,43,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-12,16,Sochi,17,Max Chilton,Marussia,Ferrari,21,20,DNF,9,,53,5848
2014,2014-03-16,1,Melbourne,18,Jules Bianchi,Marussia,Ferrari,14,18,F,49,,57,5303
2014,2014-03-30,2,KualaLumpur,18,Jules Bianchi,Marussia,Ferrari,20,19,DNF,8,,56,5543
2014,2014-04-06,3,Sakhir,18,Jules Bianchi,Marussia,Ferrari,16,19,F,56,"Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,5412
2014,2014-04-20,4,Shanghai,18,Jules Bianchi,Marussia,Ferrari,17,19,F,53,,54,5451
2014,2014-05-11,5,Catalunya,18,Jules Bianchi,Marussia,Ferrari,18,18,F,64,,66,4655
2014,2014-05-25,6,MonteCarlo,18,Jules Bianchi,Marussia,Ferrari,9,21,F,77,,78,3337
2014,2014-06-08,7,Montreal,18,Jules Bianchi,Marussia,Ferrari,22,19,DNF,0,Race finished behind SC,70,4361
2014,2014-06-22,8,Spielberg,18,Jules Bianchi,Marussia,Ferrari,15,18,F,69,,71,4318
2014,2014-07-06,9,Silverstone,18,Jules Bianchi,Marussia,Ferrari,14,12,F,51,"RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,5891
2014,2014-07-20,10,Hockenheim,18,Jules Bianchi,Marussia,Ferrari,15,17,F,66,,67,4574
2014,2014-07-27,11,Budapest,18,Jules Bianchi,Marussia,Ferrari,15,15,F,69,Wet in the beginning,70,4381
2014,2014-08-24,12,Spa,18,Jules Bianchi,Marussia,Ferrari,18,16,DNF,39,,44,7004
2014,2014-09-07,13,Monza,18,Jules Bianchi,Marussia,Ferrari,18,19,F,52,,53,5793
2014,2014-09-21,14,Singapore,18,Jules Bianchi,Marussia,Ferrari,16,19,F,60,,60,5063
2014,2014-10-05,15,Suzuka,18,Jules Bianchi,Marussia,Ferrari,20,18,DNF,41,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-03-16,1,Melbourne,19,Marcus Ericsson,Caterham,Renault,17,19,DNF,27,,57,5303
2014,2014-03-30,2,KualaLumpur,19,Marcus Ericsson,Caterham,Renault,14,22,F,54,,56,5543
2014,2014-04-06,3,Sakhir,19,Marcus Ericsson,Caterham,Renault,20,20,DNF,33,"Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,5412
2014,2014-04-20,4,Shanghai,19,Marcus Ericsson,Caterham,Renault,20,20,F,52,,54,5451
2014,2014-05-11,5,Catalunya,19,Marcus Ericsson,Caterham,Renault,20,19,F,64,,66,4655
2014,2014-05-25,6,MonteCarlo,19,Marcus Ericsson,Caterham,Renault,11,22,F,77,,78,3337
2014,2014-06-08,7,Montreal,19,Marcus Ericsson,Caterham,Renault,20,20,DNF,7,Race finished behind SC,70,4361
2014,2014-06-22,8,Spielberg,19,Marcus Ericsson,Caterham,Renault,18,20,F,69,,71,4318
2014,2014-07-06,9,Silverstone,19,Marcus Ericsson,Caterham,Renault,19,21,DNF,11,"RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,5891
2014,2014-07-20,10,Hockenheim,19,Marcus Ericsson,Caterham,Renault,18,22,F,65,,67,4574
2014,2014-07-27,11,Budapest,19,Marcus Ericsson,Caterham,Renault,22,19,DNF,7,Wet in the beginning,70,4381
2014,2014-08-24,12,Spa,19,Marcus Ericsson,Caterham,Renault,17,22,F,43,,44,7004
2014,2014-09-07,13,Monza,19,Marcus Ericsson,Caterham,Renault,20,22,F,51,,53,5793
2014,2014-09-21,14,Singapore,19,Marcus Ericsson,Caterham,Renault,15,22,F,60,,60,5063
2014,2014-10-05,15,Suzuka,19,Marcus Ericsson,Caterham,Renault,17,17,F,43,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-12,16,Sochi,19,Marcus Ericsson,Caterham,Renault,19,16,F,51,,53,5848
2014,2014-03-16,1,Melbourne,20,Esteban Gutierrez,Sauber,Ferrari,12,20,F,56,,57,5303
2014,2014-03-30,2,KualaLumpur,20,Esteban Gutierrez,Sauber,Ferrari,17,12,DNF,35,,56,5543
2014,2014-04-06,3,Sakhir,20,Esteban Gutierrez,Sauber,Ferrari,19,15,DNF,39,"Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,5412
2014,2014-04-20,4,Shanghai,20,Esteban Gutierrez,Sauber,Ferrari,16,17,F,53,,54,5451
2014,2014-05-11,5,Catalunya,20,Esteban Gutierrez,Sauber,Ferrari,16,13,F,65,,66,4655
2014,2014-05-25,6,MonteCarlo,20,Esteban Gutierrez,Sauber,Ferrari,15,17,DNF,59,,78,3337
2014,2014-06-08,7,Montreal,20,Esteban Gutierrez,Sauber,Ferrari,14,22,DNF,64,Race finished behind SC,70,4361
2014,2014-06-22,8,Spielberg,20,Esteban Gutierrez,Sauber,Ferrari,19,17,F,69,,71,4318
2014,2014-07-06,9,Silverstone,20,Esteban Gutierrez,Sauber,Ferrari,20,19,DNF,9,"RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,5891
2014,2014-07-20,10,Hockenheim,20,Esteban Gutierrez,Sauber,Ferrari,14,16,F,66,,67,4574
2014,2014-07-27,11,Budapest,20,Esteban Gutierrez,Sauber,Ferrari,17,13,DNF,32,Wet in the beginning,70,4381
2014,2014-08-24,12,Spa,20,Esteban Gutierrez,Sauber,Ferrari,15,20,F,44,,44,7004
2014,2014-09-07,13,Monza,20,Esteban Gutierrez,Sauber,Ferrari,19,15,F,51,,53,5793
2014,2014-09-21,14,Singapore,20,Esteban Gutierrez,Sauber,Ferrari,20,14,DNF,17,,60,5063
2014,2014-10-05,15,Suzuka,20,Esteban Gutierrez,Sauber,Ferrari,13,15,F,43,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-12,16,Sochi,20,Esteban Gutierrez,Sauber,Ferrari,15,13,F,52,,53,5848
2014,2014-11-02,17,Austin,20,Esteban Gutierrez,Sauber,Ferrari,14,15,F,55,,56,5513
2014,2014-11-09,18,SaoPaulo,20,Esteban Gutierrez,Sauber,Ferrari,14,11,F,70,,71,4309
2014,2014-11-23,19,YasMarina,20,Esteban Gutierrez,Sauber,Ferrari,15,14,F,54,,55,5554
2014,2014-03-16,1,Melbourne,21,Pastor Maldonado,LotusF1,Renault,16,21,DNF,29,,57,5303
2014,2014-03-30,2,KualaLumpur,21,Pastor Maldonado,LotusF1,Renault,21,16,DNF,7,,56,5543
2014,2014-04-06,3,Sakhir,21,Pastor Maldonado,LotusF1,Renault,14,17,F,57,"Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,5412
2014,2014-04-20,4,Shanghai,21,Pastor Maldonado,LotusF1,Renault,14,22,F,53,,54,5451
2014,2014-05-11,5,Catalunya,21,Pastor Maldonado,LotusF1,Renault,15,22,F,65,,66,4655
2014,2014-06-08,7,Montreal,21,Pastor Maldonado,LotusF1,Renault,19,17,DNF,21,Race finished behind SC,70,4361
2014,2014-06-22,8,Spielberg,21,Pastor Maldonado,LotusF1,Renault,12,13,F,70,,71,4318
2014,2014-07-06,9,Silverstone,21,Pastor Maldonado,LotusF1,Renault,17,20,F,49,"RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,5891
2014,2014-07-20,10,Hockenheim,21,Pastor Maldonado,LotusF1,Renault,12,18,F,66,,67,4574
2014,2014-07-27,11,Budapest,21,Pastor Maldonado,LotusF1,Renault,13,20,F,70,Wet in the beginning,70,4381
2014,2014-08-24,12,Spa,21,Pastor Maldonado,LotusF1,Renault,21,17,DNF,1,,44,7004
2014,2014-09-07,13,Monza,21,Pastor Maldonado,LotusF1,Renault,14,16,F,52,,53,5793
2014,2014-09-21,14,Singapore,21,Pastor Maldonado,LotusF1,Renault,12,18,F,60,,60,5063
2014,2014-10-05,15,Suzuka,21,Pastor Maldonado,LotusF1,Renault,16,22,F,43,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-12,16,Sochi,21,Pastor Maldonado,LotusF1,Renault,18,21,F,52,,53,5848
2014,2014-11-02,17,Austin,21,Pastor Maldonado,LotusF1,Renault,9,10,F,56,,56,5513
2014,2014-11-09,18,SaoPaulo,21,Pastor Maldonado,LotusF1,Renault,12,16,F,70,,71,4309
2014,2014-11-23,19,YasMarina,21,Pastor Maldonado,LotusF1,Renault,19,15,DNF,26,,55,5554
2014,2014-03-16,1,Melbourne,22,Romain Grosjean,LotusF1,Renault,15,22,DNF,43,,57,5303
2014,2014-03-30,2,KualaLumpur,22,Romain Grosjean,LotusF1,Renault,11,15,F,55,,56,5543
2014,2014-04-06,3,Sakhir,22,Romain Grosjean,LotusF1,Renault,12,16,F,57,"Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,5412
2014,2014-04-20,4,Shanghai,22,Romain Grosjean,LotusF1,Renault,21,10,DNF,28,,54,5451
2014,2014-05-11,5,Catalunya,22,Romain Grosjean,LotusF1,Renault,8,5,F,65,,66,4655
2014,2014-05-25,6,MonteCarlo,22,Romain Grosjean,LotusF1,Renault,8,14,F,77,,78,3337
2014,2014-06-08,7,Montreal,22,Romain Grosjean,LotusF1,Renault,15,14,DNF,59,Race finished behind SC,70,4361
2014,2014-06-22,8,Spielberg,22,Romain Grosjean,LotusF1,Renault,14,22,F,70,,71,4318
2014,2014-07-06,9,Silverstone,22,Romain Grosjean,LotusF1,Renault,12,11,F,51,"RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,5891
2014,2014-07-20,10,Hockenheim,22,Romain Grosjean,LotusF1,Renault,21,14,DNF,26,,67,4574
2014,2014-07-27,11,Budapest,22,Romain Grosjean,LotusF1,Renault,21,14,DNF,10,Wet in the beginning,70,4381
2014,2014-08-24,12,Spa,22,Romain Grosjean,LotusF1,Renault,20,15,DNF,33,,44,7004
2014,2014-09-07,13,Monza,22,Romain Grosjean,LotusF1,Renault,16,17,F,52,,53,5793
2014,2014-09-21,14,Singapore,22,Romain Grosjean,LotusF1,Renault,13,16,F,60,,60,5063
2014,2014-10-05,15,Suzuka,22,Romain Grosjean,LotusF1,Renault,15,16,F,43,"Wet race, start behind SC, race interrupted in lap 2/3 for 15 minutes (in the pit), restart behind SC, race finally interrupted after lap 46, race officially ended after lap 44",44,5807
2014,2014-10-12,16,Sochi,22,Romain Grosjean,LotusF1,Renault,17,15,F,52,,53,5848
2014,2014-11-02,17,Austin,22,Romain Grosjean,LotusF1,Renault,11,16,F,55,,56,5513
2014,2014-11-09,18,SaoPaulo,22,Romain Grosjean,LotusF1,Renault,17,14,F,63,,71,4309
2014,2014-11-23,19,YasMarina,22,Romain Grosjean,LotusF1,Renault,13,18,F,54,,55,5554
2014,2014-08-24,12,Spa,23,Andre Lotterer,Caterham,Renault,22,21,DNF,1,,44,7004
2014,2014-11-23,19,YasMarina,24,Will Stevens,Caterham,Renault,17,17,F,54,,55,5554
2015,2015-03-15,20,Melbourne,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,58,,58,5303
2015,2015-03-29,21,KualaLumpur,1,Lewis Hamilton,Mercedes,Mercedes,2,1,F,56,,56,5543
2015,2015-04-12,22,Shanghai,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,56,Race finished behind SC,56,5451
2015,2015-04-19,23,Sakhir,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,57,,57,5412
2015,2015-05-10,24,Catalunya,1,Lewis Hamilton,Mercedes,Mercedes,2,2,F,66,,66,4655
2015,2015-05-24,25,MonteCarlo,1,Lewis Hamilton,Mercedes,Mercedes,3,1,F,78,SC followed directly on VSC,78,3337
2015,2015-06-07,26,Montreal,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,70,,70,4361
2015,2015-06-21,27,Spielberg,1,Lewis Hamilton,Mercedes,Mercedes,2,1,F,71,,71,4318
2015,2015-07-05,28,Silverstone,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,52,Rain in the end,52,5891
2015,2015-07-26,29,Budapest,1,Lewis Hamilton,Mercedes,Mercedes,6,1,F,69,"SC followed directly on VSC, SC through pit lane",69,4381
